,instrument,date,52_week_total_return,price_open,price_close,pe,price_avg,log_returns,decile
1074,AAPL.O,2020-08-03T00:00:00Z,128.062482422604,108.2,108.9375,33.118647984,108.56875,0.037508978845527646,10
1073,AAPL.O,2020-08-04T00:00:00Z,125.320119990596,109.1325,109.665,33.339818989,109.39875,0.007615851094727142,7
1072,AAPL.O,2020-08-05T00:00:00Z,123.819111481811,109.3775,110.0625,33.460665003,109.72,0.002932202106578999,6
1071,AAPL.O,2020-08-06T00:00:00Z,126.629486252734,110.405,113.9025,34.628083093,112.15375,0.021939031698476375,10
1070,AAPL.O,2020-08-07T00:00:00Z,123.319440997437,113.205,111.1125,33.779880887,112.15875,4.4580663144732544e-05,5
1069,AAPL.O,2020-08-10T00:00:00Z,127.141706875163,112.6,112.7275,34.270865318,112.66375,0.004492440474831875,7
1068,AAPL.O,2020-08-11T00:00:00Z,111.43271489187,111.96875,109.375,33.251654602,110.671875,-0.01783797651190471,1
1067,AAPL.O,2020-08-12T00:00:00Z,125.161469862631,110.4975,113.01,34.356749592,111.75375,0.009728047583682242,8
1066,AAPL.O,2020-08-13T00:00:00Z,130.293483968928,114.43,115.01,34.964779847,114.72,0.02619658687367718,10
1065,AAPL.O,2020-08-14T00:00:00Z,124.784511306294,114.82875,114.9075,34.933618297,114.86812499999999,0.0012903543730976871,5
1064,AAPL.O,2020-08-17T00:00:00Z,120.09419381241,116.0625,114.6075,34.842413759,115.33500000000001,0.004056205927845969,6
1063,AAPL.O,2020-08-18T00:00:00Z,121.917642144736,114.3525,115.5625,35.132748206,114.95750000000001,-0.0032784423124495505,4
1062,AAPL.O,2020-08-19T00:00:00Z,119.81362566473,115.98325,115.7075,35.176830399,115.84537499999999,0.007693832928327913,7
1061,AAPL.O,2020-08-20T00:00:00Z,124.881558618326,115.75,118.275,35.95738924,117.0125,0.010024438929730841,8
1060,AAPL.O,2020-08-21T00:00:00Z,147.929680421336,119.2625,124.37,37.810361444,121.81625,0.0402329951140254,10
1059,AAPL.O,2020-08-24T00:00:00Z,146.217059058335,128.6975,125.8575,38.262583946,127.2775,0.043855980289983575,10
1058,AAPL.O,2020-08-25T00:00:00Z,146.984091465829,124.6975,124.825,37.948688327,124.76125,-0.019967831175526765,1
1057,AAPL.O,2020-08-26T00:00:00Z,148.674129026946,126.179125,126.5225,38.464754006,126.35081249999999,0.012660353437241475,9
1056,AAPL.O,2020-08-27T00:00:00Z,141.610471564652,127.1425,125.01,38.004931125,126.07625,-0.0021753817166545973,4
1055,AAPL.O,2020-08-28T00:00:00Z,141.531104811475,126.0125,124.8075,37.943368062,125.41,-0.005298512810973698,3
1054,AAPL.O,2020-08-31T00:00:00Z,149.72196194128,127.58,129.04,39.23011209,128.31,0.022860841070968554,10
1053,AAPL.O,2020-09-01T00:00:00Z,163.506637331246,132.76,134.18,40.792749847,133.47,0.03942752257913314,10
1052,AAPL.O,2020-09-02T00:00:00Z,153.74208746192,137.59,131.4,39.947587792,134.495,0.007650290143646976,7
1051,AAPL.O,2020-09-03T00:00:00Z,128.950914366571,126.91,120.88,36.749348648,123.895,-0.08209259093400129,1
1050,AAPL.O,2020-09-04T00:00:00Z,129.123922881208,120.07,120.96,36.773669858,120.51499999999999,-0.027660206184353078,1
1049,AAPL.O,2020-09-08T00:00:00Z,110.312578076029,113.95,112.82,34.298986718,113.38499999999999,-0.06098511909910317,1
1048,AAPL.O,2020-09-09T00:00:00Z,111.961869545559,117.26,117.32,35.667054793,117.28999999999999,0.03386039312116389,10
1047,AAPL.O,2020-09-10T00:00:00Z,105.506370586051,120.36,113.49,34.502676853,116.925,-0.003116796921463718,4
1046,AAPL.O,2020-09-11T00:00:00Z,106.827376907901,114.57,112.0,34.049694313,113.285,-0.031625936222532514,1
1045,AAPL.O,2020-09-14T00:00:00Z,111.908929334684,114.72,115.355,35.069665067,115.0375,0.015351394775557936,9
1044,AAPL.O,2020-09-15T00:00:00Z,111.479411458833,118.33,115.54,35.125907865,116.935,0.016360062699057862,9
1043,AAPL.O,2020-09-16T00:00:00Z,103.330805143328,115.23,112.13,34.089216279,113.68,-0.028230741075187978,1
1042,AAPL.O,2020-09-17T00:00:00Z,101.723911848236,109.72,110.34,33.545029201,110.03,-0.03263442790702394,1
1041,AAPL.O,2020-09-18T00:00:00Z,98.2228289159744,110.4,106.84,32.480976253,108.62,-0.012897503275122017,2
1040,AAPL.O,2020-09-21T00:00:00Z,103.309647192568,104.54,110.08,33.465985267,107.31,-0.012133710667663175,2
1039,AAPL.O,2020-09-22T00:00:00Z,107.491438580933,112.68,111.81,33.991931439,112.245,0.04496214026139551,10
1038,AAPL.O,2020-09-23T00:00:00Z,95.7750769634298,111.62,107.12,32.566100489,109.37,-0.025947352853297172,1
1037,AAPL.O,2020-09-24T00:00:00Z,98.8108643128806,105.17,108.22,32.90051713,106.695,-0.02476233249354638,1
1036,AAPL.O,2020-09-25T00:00:00Z,107.27811634663,108.43,112.28,34.134818549,110.355,0.03372814519874936,10
1035,AAPL.O,2020-09-28T00:00:00Z,107.34566892819,115.01,114.96,34.949579091,114.985,0.04109924302094786,10
1034,AAPL.O,2020-09-29T00:00:00Z,105.208444333003,114.55,114.09,34.68508593,114.32,-0.0058001514516734165,3
1033,AAPL.O,2020-09-30T00:00:00Z,113.658089295672,113.79,115.81,35.20799195,114.80000000000001,0.004189950263854143,6
1032,AAPL.O,2020-10-01T00:00:00Z,113.65118992088,117.64,116.79,35.505926775,117.215,0.020818371416015134,10
1031,AAPL.O,2020-10-02T00:00:00Z,101.116812528708,112.89,113.02,34.359789743,112.955,-0.03702034599229569,1
1030,AAPL.O,2020-10-05T00:00:00Z,107.263751606162,113.91,116.5,35.417762388,115.205,0.01972364078850974,10
1029,AAPL.O,2020-10-06T00:00:00Z,103.708030183427,115.7,113.16,34.402351861,114.43,-0.006749867768071832,3
1028,AAPL.O,2020-10-07T00:00:00Z,104.764500887644,114.62,115.08,34.986060906,114.85,0.0036636468054838537,6
1027,AAPL.O,2020-10-08T00:00:00Z,101.848185783182,116.25,114.97,34.952619242,115.61,0.006595528552123029,7
1026,AAPL.O,2020-10-09T00:00:00Z,100.038815069394,115.28,116.97,35.560649498,116.125,0.004444739446772396,6
1025,AAPL.O,2020-10-12T00:00:00Z,113.052059317354,120.06,124.4,37.819481897,122.23,0.05123731865516885,10
1024,AAPL.O,2020-10-13T00:00:00Z,107.88510179182,125.27,121.1,36.816231976,123.185,0.007782774650966531,7
1023,AAPL.O,2020-10-14T00:00:00Z,108.882871222368,121.0,121.19,36.843593337,121.095,-0.017111928925049452,2
1022,AAPL.O,2020-10-15T00:00:00Z,107.250840966385,118.72,120.71,36.697666076,119.715,-0.011461443519006539,2
1021,AAPL.O,2020-10-16T00:00:00Z,103.372471277598,121.28,119.02,36.18388051,120.15,0.0036270441863959315,6
1020,AAPL.O,2020-10-19T00:00:00Z,94.7995858142196,119.96,115.98,35.259674521,117.97,-0.01831060732872692,1
1019,AAPL.O,2020-10-20T00:00:00Z,97.8217484428373,116.2,117.51,35.724817667,116.855,-0.009496504882762628,2
1018,AAPL.O,2020-10-21T00:00:00Z,94.1392077281708,116.67,116.87,35.530247985,116.77000000000001,-0.0007276618833649139,5
1017,AAPL.O,2020-10-22T00:00:00Z,91.9629593910967,117.45,115.75,35.189751042,116.6,-0.001456914171231708,4
1016,AAPL.O,2020-10-23T00:00:00Z,88.4642965651088,116.39,115.04,34.973900301,115.715,-0.00761900248476646,3
1015,AAPL.O,2020-10-26T00:00:00Z,86.6113866471205,114.01,115.05,34.976940453,114.53,-0.010293474022000619,2
1014,AAPL.O,2020-10-27T00:00:00Z,93.603121424136,115.49,116.6,35.448163901,116.04499999999999,0.01314124950543307,9
1013,AAPL.O,2020-10-28T00:00:00Z,84.6597094483287,115.05,111.2,33.806482211,113.125,-0.02548464489496771,1
1012,AAPL.O,2020-10-29T00:00:00Z,87.2673861110152,112.37,115.32,35.059024537,113.845,0.006344472090037877,7
1011,AAPL.O,2020-10-30T00:00:00Z,71.8984253555863,111.06,108.86,33.095086812,109.96000000000001,-0.034721210813083034,1
1010,AAPL.O,2020-11-02T00:00:00Z,70.6357234951286,109.11,108.77,33.295681694,108.94,-0.009319391341516641,3
1009,AAPL.O,2020-11-03T00:00:00Z,73.5048867623286,109.66,110.44,33.806886883,110.05,0.010137536016942294,8
1008,AAPL.O,2020-11-04T00:00:00Z,80.5130223633718,114.14,114.95,35.187447005,114.545,0.04003295091284061,10
1007,AAPL.O,2020-11-05T00:00:00Z,84.7937184185414,117.95,119.03,36.436379443,118.49000000000001,0.0338608099433373,10
1006,AAPL.O,2020-11-06T00:00:00Z,84.0803459252583,118.32,118.69,36.33230174,118.505,0.00012658494921838194,5
1005,AAPL.O,2020-11-09T00:00:00Z,78.9872658773281,120.5,116.32,35.606818926,118.41,-0.0008019754350017628,5
1004,AAPL.O,2020-11-10T00:00:00Z,78.612193203493,115.55,115.97,35.499680114,115.75999999999999,-0.02263409601963701,1
1003,AAPL.O,2020-11-11T00:00:00Z,82.2869480384811,117.19,119.49,36.577190453,118.34,0.022042754925319617,10
1002,AAPL.O,2020-11-12T00:00:00Z,83.1269432012259,119.62,119.21,36.491479403,119.41499999999999,0.009042983960103031,8
1001,AAPL.O,2020-11-13T00:00:00Z,81.052955145997,119.44,119.26,36.506784948,119.35,-0.0005444684238120854,5
1000,AAPL.O,2020-11-16T00:00:00Z,81.715581074641,118.92,120.3,36.825140275,119.61,0.002176097276534386,6
999,AAPL.O,2020-11-17T00:00:00Z,80.8895683372303,119.55,119.39,36.546579364,119.47,-0.0011711562322409216,5
998,AAPL.O,2020-11-18T00:00:00Z,80.9353608556631,118.61,118.03,36.130268551,118.32,-0.009672475426588145,2
997,AAPL.O,2020-11-19T00:00:00Z,82.689546931981,117.59,118.64,36.316996195,118.11500000000001,-0.001734092256822101,4
996,AAPL.O,2020-11-20T00:00:00Z,80.8464751311036,118.64,117.34,35.919052036,117.99000000000001,-0.0010588510338942819,5
995,AAPL.O,2020-11-23T00:00:00Z,72.4440253879677,117.18,113.85,34.850725024,115.515,-0.021199483452504844,1
994,AAPL.O,2020-11-24T00:00:00Z,75.8162706624497,113.91,115.17,35.254791401,114.53999999999999,-0.00847628469361199,3
993,AAPL.O,2020-11-25T00:00:00Z,74.7814281983478,115.55,116.03,35.518046768,115.78999999999999,0.010854098658470326,8
992,AAPL.O,2020-11-27T00:00:00Z,76.012704582603,116.57,116.59,35.689468867,116.58,0.006799526993222112,7
991,AAPL.O,2020-11-30T00:00:00Z,81.8288415005009,116.97,119.05,36.442501661,118.00999999999999,0.012191634020253457,9
990,AAPL.O,2020-12-01T00:00:00Z,90.8367885092909,121.01,122.72,37.565928633,121.86500000000001,0.03214450803191222,10
989,AAPL.O,2020-12-02T00:00:00Z,89.7220537935232,122.02,123.08,37.676128554,122.55,0.005605235304552106,7
988,AAPL.O,2020-12-03T00:00:00Z,86.766194621663,123.52,122.94,37.633273029,123.22999999999999,0.005533417975910223,7
987,AAPL.O,2020-12-04T00:00:00Z,82.1985837379881,122.6,122.25,37.422056514,122.425,-0.0065539303616506785,3
986,AAPL.O,2020-12-07T00:00:00Z,87.0529316845658,122.31,123.75,37.881222852,123.03,0.004929630483696581,7
985,AAPL.O,2020-12-08T00:00:00Z,86.912799063121,124.37,124.38,38.074072714,124.375,0.010872967406679342,8
984,AAPL.O,2020-12-09T00:00:00Z,81.4578883513605,124.53,121.78,37.278184395,123.155,-0.00985747084318426,2
983,AAPL.O,2020-12-10T00:00:00Z,83.1665952709195,120.5,123.24,37.725106297,121.87,-0.010488821800161661,2
982,AAPL.O,2020-12-11T00:00:00Z,79.4931208260002,122.43,122.41,37.471034257,122.42,0.004502852587512882,7
981,AAPL.O,2020-12-14T00:00:00Z,75.5640406922607,122.6,121.78,37.278184395,122.19,-0.0018805450944929408,4
980,AAPL.O,2020-12-15T00:00:00Z,83.9964983736112,124.34,127.88,39.145460835,126.11,0.031577331639352196,10
979,AAPL.O,2020-12-16T00:00:00Z,84.3362261830685,127.41,127.81,39.124033072,127.61,0.011824195778101865,9
978,AAPL.O,2020-12-17T00:00:00Z,85.4342377909381,128.9,128.7,39.396471766,128.8,0.009282075924368449,8
977,AAPL.O,2020-12-18T00:00:00Z,82.8665175817874,128.96,126.655,38.770474992,127.8075,-0.007735588002732878,3
976,AAPL.O,2020-12-21T00:00:00Z,82.1678489106642,125.02,128.23,39.252599647,126.625,-0.00929526309867293,3
975,AAPL.O,2020-12-22T00:00:00Z,87.1752133511665,131.61,131.88,40.369904402,131.745,0.03963827346834304,10
974,AAPL.O,2020-12-23T00:00:00Z,85.869471796687,132.16,130.96,40.088282381,131.56,-0.0014052147163341653,4
973,AAPL.O,2020-12-24T00:00:00Z,83.6590986680638,131.32,131.97,40.397454382,131.64499999999998,0.0006458844091481158,5
972,AAPL.O,2020-12-28T00:00:00Z,89.1772099629107,133.99,136.69,41.842297791,135.34,0.02768122507407523,10
971,AAPL.O,2020-12-29T00:00:00Z,85.3044207184207,138.05,134.87,41.285175968,136.46,0.008241400583198133,8
970,AAPL.O,2020-12-30T00:00:00Z,83.7243800589189,135.58,133.72,40.933148442,134.65,-0.01335271212966971,2
969,AAPL.O,2020-12-31T00:00:00Z,78.2423854111871,134.08,132.69,40.617854224,133.385,-0.009439135876471194,3
968,AAPL.O,2021-01-04T00:00:00Z,74.1552762835414,133.52,129.41,39.613810499,131.465,-0.014499026885913138,2
967,AAPL.O,2021-01-05T00:00:00Z,77.1416191757673,128.89,131.01,40.103587926,129.95,-0.011590895407724518,2
966,AAPL.O,2021-01-06T00:00:00Z,68.4687139311719,127.72,126.6,38.753638893,127.16,-0.02170362504489724,1
965,AAPL.O,2021-01-07T00:00:00Z,70.5938583166954,128.36,130.92,40.076037946,129.64,0.019315242230744573,10
964,AAPL.O,2021-01-08T00:00:00Z,71.6781686962077,132.43,132.05,40.421943253,132.24,0.019857075239422303,10
963,AAPL.O,2021-01-11T00:00:00Z,64.1792783067557,129.19,128.98,39.482182816,129.08499999999998,-0.024147351411411604,1
962,AAPL.O,2021-01-12T00:00:00Z,66.1943241066597,128.5,128.8,39.427082855,128.65,-0.003375563373603962,4
961,AAPL.O,2021-01-13T00:00:00Z,69.6180142348892,128.76,130.89,40.066854619,129.825,0.00909185100262926,8
960,AAPL.O,2021-01-14T00:00:00Z,64.9854772732786,130.8,128.91,39.460755053,129.85500000000002,0.00023105360546439338,5
959,AAPL.O,2021-01-15T00:00:00Z,60.9384047559688,128.78,127.14,38.918938775,127.96000000000001,-0.014700728254529592,2
958,AAPL.O,2021-01-19T00:00:00Z,62.915895732566,127.78,127.83,39.13015529,127.805,-0.00121205027251919,4
957,AAPL.O,2021-01-20T00:00:00Z,67.6701822241647,128.66,132.03,40.415821035,130.345,0.01967911656880916,10
956,AAPL.O,2021-01-21T00:00:00Z,72.9836263500249,133.8,136.87,41.897397751,135.335,0.037568404751119444,10
955,AAPL.O,2021-01-22T00:00:00Z,76.2721087151505,136.28,139.07,42.570841713,137.675,0.01714264901981854,9
954,AAPL.O,2021-01-25T00:00:00Z,86.6402192047014,143.07,142.92,43.749368646,142.995,0.03791382946510585,10
953,AAPL.O,2021-01-26T00:00:00Z,81.8103374708207,143.6,143.16,43.82283526,143.38,0.0026887838110749673,6
952,AAPL.O,2021-01-27T00:00:00Z,76.7143126623494,143.43,142.06,43.486113279,142.745,-0.004438626771742881,4
951,AAPL.O,2021-01-28T00:00:00Z,70.7793998495223,139.52,137.09,41.964742147,138.305,-0.03159843034583575,1
950,AAPL.O,2021-01-29T00:00:00Z,72.0156851067318,135.83,131.96,35.673542213,133.895,-0.032405480606701516,1
949,AAPL.O,2021-02-01T00:00:00Z,75.338940526917,133.75,134.14,36.262874753,133.945,0.0003733572325327931,5
948,AAPL.O,2021-02-02T00:00:00Z,70.810909012952,135.73,134.99,36.492660377,135.36,0.010508627924934455,8
947,AAPL.O,2021-02-03T00:00:00Z,68.1114493511392,135.76,133.94,36.208807548,134.85,-0.0037748462721743465,4
946,AAPL.O,2021-02-04T00:00:00Z,70.44790201193,136.3,137.39,37.141466843,136.845,0.014685848879808484,9
945,AAPL.O,2021-02-05T00:00:00Z,72.2565203722,137.35,136.76,36.971155146,137.055,0.0015334066531462716,5
944,AAPL.O,2021-02-08T00:00:00Z,71.6302859423557,136.03,136.91,37.01170555,136.47,-0.00427749486867124,4
943,AAPL.O,2021-02-09T00:00:00Z,71.536976512672,136.62,136.01,36.768403125,136.315,-0.0011364262454418277,5
942,AAPL.O,2021-02-10T00:00:00Z,66.7940533146986,136.48,135.39,36.600794788,135.935,-0.0027915536952880407,4
941,AAPL.O,2021-02-11T00:00:00Z,67.6677119411451,135.9,135.13,36.530507421,135.515,-0.003094495009441403,4
940,AAPL.O,2021-02-12T00:00:00Z,67.9241493970356,134.35,135.37,36.595388067,134.86,-0.004845131993415188,3
939,AAPL.O,2021-02-16T00:00:00Z,68.3015847436948,135.49,133.19,36.006055527,134.34,-0.0038633034677174457,4
938,AAPL.O,2021-02-17T00:00:00Z,62.9717959106292,131.25,130.84,35.370765862,131.04500000000002,-0.024833124173735417,1
937,AAPL.O,2021-02-18T00:00:00Z,63.2389490830233,129.2,129.71,35.065286151,129.45499999999998,-0.012207445261641916,2
936,AAPL.O,2021-02-19T00:00:00Z,67.2254610132506,130.24,129.87,35.108539915,130.055,0.004624107503511607,7
935,AAPL.O,2021-02-22T00:00:00Z,70.3331995078685,128.01,126.0,34.062339488,127.005,-0.023730982144502522,1
934,AAPL.O,2021-02-23T00:00:00Z,76.1091368643396,123.76,125.86,34.024492444,124.81,-0.017433874831987786,1
933,AAPL.O,2021-02-24T00:00:00Z,72.656558226588,124.94,125.35,33.88662107,125.145,0.002680484091785155,6
932,AAPL.O,2021-02-25T00:00:00Z,78.3066983692331,124.68,120.99,32.707955989,122.83500000000001,-0.018631073631886146,1
931,AAPL.O,2021-02-26T00:00:00Z,78.8092030741368,122.59,121.26,32.780946717,121.92500000000001,-0.00743588979414498,3
930,AAPL.O,2021-03-01T00:00:00Z,72.3887863293928,123.75,127.79,34.546240978,125.77000000000001,0.031048740462947835,10
929,AAPL.O,2021-03-02T00:00:00Z,74.3233442016057,128.41,125.12,33.824443784,126.765,0.007880136605490966,8
928,AAPL.O,2021-03-03T00:00:00Z,62.5215024337511,124.81,122.06,32.997215539,123.435,-0.026620276938769324,1
927,AAPL.O,2021-03-04T00:00:00Z,65.3140330148006,121.75,120.13,32.475467005,120.94,-0.020420146880719164,1
926,AAPL.O,2021-03-05T00:00:00Z,69.3380580943149,120.98,121.42,32.824200481,121.2,0.0021475187901473245,6
925,AAPL.O,2021-03-08T00:00:00Z,76.2186531016757,120.93,116.36,31.456300181,118.64500000000001,-0.021306232391493138,1
924,AAPL.O,2021-03-09T00:00:00Z,71.0546791525196,119.03,121.085,32.733637912,120.0575,0.011834953441303697,9
923,AAPL.O,2021-03-10T00:00:00Z,75.5920644805641,121.69,119.98,32.434916601,120.83500000000001,0.00645518394991945,7
922,AAPL.O,2021-03-11T00:00:00Z,98.0479803392039,122.54,121.96,32.970181936,122.25,0.011642149720037258,8
921,AAPL.O,2021-03-12T00:00:00Z,75.510205891337,120.4,121.03,32.71876943,120.715,-0.01263573291086379,2
920,AAPL.O,2021-03-15T00:00:00Z,106.348758276305,121.41,123.99,33.518964072,122.69999999999999,0.01630995627274812,9
919,AAPL.O,2021-03-16T00:00:00Z,100.176471701144,125.7,125.57,33.946094996,125.63499999999999,0.023638525918453834,10
918,AAPL.O,2021-03-17T00:00:00Z,103.876092718929,124.05,124.76,33.727122814,124.405,-0.009838505211909534,2
917,AAPL.O,2021-03-18T00:00:00Z,98.4844533751695,122.88,120.53,32.583601417,121.705,-0.021942288639532365,1
916,AAPL.O,2021-03-19T00:00:00Z,110.990024725676,119.9,119.99,32.437619962,119.945,-0.014566779401992386,2
915,AAPL.O,2021-03-22T00:00:00Z,121.677924058912,120.33,123.39,33.356762456,121.86,0.015839540438462897,9
914,AAPL.O,2021-03-23T00:00:00Z,100.077953592594,123.33,122.54,33.126976832,122.935,0.008782915585809866,8
913,AAPL.O,2021-03-24T00:00:00Z,97.1638267968252,122.82,120.09,32.464653564,121.455,-0.012111936599970946,2
912,AAPL.O,2021-03-25T00:00:00Z,88.0870228651519,119.54,120.59,32.599821578,120.065,-0.011510561005909588,2
911,AAPL.O,2021-03-26T00:00:00Z,97.2193792176557,120.35,121.21,32.767429915,120.78,0.00593744607947728,7
910,AAPL.O,2021-03-29T00:00:00Z,92.0320477367084,121.65,121.39,32.8160904,121.52000000000001,0.0061081494077624395,7
909,AAPL.O,2021-03-30T00:00:00Z,90.0628209113045,120.11,119.9,32.413289719,120.005,-0.012545449706836307,2
908,AAPL.O,2021-03-31T00:00:00Z,104.383538181666,121.65,122.15,33.021545781,121.9,0.015667627906544798,9
907,AAPL.O,2021-04-01T00:00:00Z,102.427913370415,123.66,123.0,33.251331405,123.33,0.011662653090670905,8
906,AAPL.O,2021-04-05T00:00:00Z,93.3540745234628,123.87,125.9,34.035305885,124.885,0.012529624264662455,9
905,AAPL.O,2021-04-06T00:00:00Z,96.1014660956923,126.5,126.21,34.119110054,126.35499999999999,0.011702091824418588,8
904,AAPL.O,2021-04-07T00:00:00Z,93.7679320356527,125.83,127.9,34.575977941,126.86500000000001,0.004028123288803209,6
903,AAPL.O,2021-04-08T00:00:00Z,96.0798800444261,128.95,130.36,35.241004569,129.655,0.021753547653567063,10
902,AAPL.O,2021-04-09T00:00:00Z,100.043292777781,129.8,132.995,35.953340002,131.3975,0.013350003384977646,9
901,AAPL.O,2021-04-12T00:00:00Z,93.603551830498,132.52,131.24,35.478900273,131.88,0.0036653382092045207,6
900,AAPL.O,2021-04-13T00:00:00Z,88.7756250410162,132.44,134.43,36.341272201,133.435,0.011722049680906656,8
899,AAPL.O,2021-04-14T00:00:00Z,87.1132281523322,134.94,132.03,35.692465735,133.485,0.0003746440924984946,5
898,AAPL.O,2021-04-15T00:00:00Z,89.1110949404063,133.82,134.5,36.360195723,134.16,0.005044005538018018,7
897,AAPL.O,2021-04-16T00:00:00Z,91.2277494818448,134.3,134.16,36.268281474,134.23000000000002,0.000521628984591451,5
896,AAPL.O,2021-04-19T00:00:00Z,96.2709423475034,133.51,134.84,36.452109973,134.175,-0.0004098284366522689,5
895,AAPL.O,2021-04-20T00:00:00Z,99.932771701174,135.02,133.11,35.984428645,134.065,-0.0008201610957807001,5
894,AAPL.O,2021-04-21T00:00:00Z,94.9046176765461,132.36,133.5,36.089859696,132.93,-0.008502083087604077,3
893,AAPL.O,2021-04-22T00:00:00Z,93.3764932754336,133.04,131.94,35.668135492,132.49,-0.0033155029994760728,4
892,AAPL.O,2021-04-23T00:00:00Z,91.340787831716,132.16,134.32,36.311535238,133.24,0.0056448424454471615,7
891,AAPL.O,2021-04-26T00:00:00Z,91.775049192035,134.83,134.72,36.419669649,134.775,0.0114547080122534,8
890,AAPL.O,2021-04-27T00:00:00Z,94.4573170117665,135.01,134.39,36.33045876,134.7,-0.0005566379214142,5
889,AAPL.O,2021-04-28T00:00:00Z,87.1386804624055,134.31,133.58,36.111486578,133.945,-0.005620815483339408,3
888,AAPL.O,2021-04-29T00:00:00Z,83.1351362915395,136.47,133.48,36.084452975,134.975,0.007660308171371814,7
887,AAPL.O,2021-04-30T00:00:00Z,83.3149458896534,131.78,131.46,29.498816322,131.62,-0.02517059307637753,1
886,AAPL.O,2021-05-03T00:00:00Z,82.24244053326,132.04,132.54,29.741161687,132.29,0.005077499446315538,7
885,AAPL.O,2021-05-04T00:00:00Z,73.1942429536629,131.19,127.85,28.688754502,129.51999999999998,-0.02116117310490908,1
884,AAPL.O,2021-05-05T00:00:00Z,71.7608111309865,129.2,128.1,28.744852966,128.64999999999998,-0.006739770641626574,3
883,AAPL.O,2021-05-06T00:00:00Z,72.1786008907692,127.89,129.74,29.11285889,128.815,0.0012817277889334774,5
882,AAPL.O,2021-05-07T00:00:00Z,69.0807644128526,130.85,130.21,29.218324002,130.53,0.01322581888401187,9
881,AAPL.O,2021-05-10T00:00:00Z,62.1659885056883,129.41,126.85,28.464360646,128.13,-0.01855771187921371,1
880,AAPL.O,2021-05-11T00:00:00Z,62.8250845126439,123.5,125.91,28.253430421,124.705,-0.027094425408372102,1
879,AAPL.O,2021-05-12T00:00:00Z,60.7048483342472,123.4,122.77,27.548833713,123.08500000000001,-0.013075774500002817,2
878,AAPL.O,2021-05-13T00:00:00Z,62.5858082858802,124.58,124.97,28.042500196,124.775,0.013636941742563207,9
877,AAPL.O,2021-05-14T00:00:00Z,66.7983969403788,126.25,127.45,28.598996959,126.85,0.01649317068961783,9
876,AAPL.O,2021-05-17T00:00:00Z,61.4501383606715,126.82,126.27,28.334212209,126.54499999999999,-0.0024073099097705556,4
875,AAPL.O,2021-05-18T00:00:00Z,60.5623227953638,126.56,124.85,28.015572934,125.705,-0.006660084082997714,3
874,AAPL.O,2021-05-19T00:00:00Z,57.2974093207929,123.16,124.69,27.979669917,123.925,-0.014261348145884875,2
873,AAPL.O,2021-05-20T00:00:00Z,61.8089164039566,125.23,127.31,28.56758182,126.27000000000001,0.018745927543951383,10
872,AAPL.O,2021-05-21T00:00:00Z,58.3996306578491,127.82,125.43,28.14572137,126.625,0.002807491118258416,6
871,AAPL.O,2021-05-24T00:00:00Z,60.508594885714,126.01,127.1,28.52045911,126.555,-0.000552966283147671,5
870,AAPL.O,2021-05-25T00:00:00Z,61.3489205165804,127.82,126.9,28.475580339,127.36,0.006340725810373061,7
869,AAPL.O,2021-05-26T00:00:00Z,60.5856717439659,126.955,126.85,28.464360646,126.9025,-0.0035986470181687854,4
868,AAPL.O,2021-05-27T00:00:00Z,58.5283630772814,126.44,125.28,28.112062292,125.86,-0.008248896979116604,3
867,AAPL.O,2021-05-28T00:00:00Z,57.8342929041821,125.57,124.61,27.961718408,125.09,-0.006136699872137532,3
866,AAPL.O,2021-06-01T00:00:00Z,54.78734585723,125.08,124.28,27.887668436,124.68,-0.00328302332751358,4
865,AAPL.O,2021-06-02T00:00:00Z,54.9060503768375,124.28,125.06,28.062695643,124.67,-8.020854225281101e-05,5
864,AAPL.O,2021-06-03T00:00:00Z,54.3526128268851,124.68,123.54,27.721616982,124.11000000000001,-0.004501977215453662,4
863,AAPL.O,2021-06-04T00:00:00Z,52.9330477945445,124.07,125.89,28.248942544,124.97999999999999,0.006985455359505511,7
862,AAPL.O,2021-06-07T00:00:00Z,52.0462198033656,126.17,125.9,28.251186483,126.035,0.008405921655216402,8
861,AAPL.O,2021-06-08T00:00:00Z,48.3752719919932,126.6,126.74,28.439677322,126.66999999999999,0.005025633339389139,7
860,AAPL.O,2021-06-09T00:00:00Z,45.0988186054619,127.21,127.13,28.527190926,127.16999999999999,0.00393949453711443,6
859,AAPL.O,2021-06-10T00:00:00Z,51.1935153167113,127.02,126.11,28.298309192,126.565,-0.0047687638404669466,3
858,AAPL.O,2021-06-11T00:00:00Z,51.3732692084994,126.53,127.35,28.576557574,126.94,0.0029585236861357205,6
857,AAPL.O,2021-06-14T00:00:00Z,53.1990713266824,127.82,130.48,29.278910343,129.14999999999998,0.01725998566352529,9
856,AAPL.O,2021-06-15T00:00:00Z,48.2829814729849,129.94,129.64,29.090419504,129.79,0.004943240157818268,7
855,AAPL.O,2021-06-16T00:00:00Z,49.073792764785,130.37,130.15,29.204860371,130.26,0.0036146934185878354,6
854,AAPL.O,2021-06-17T00:00:00Z,50.8921646353188,129.8,131.79,29.572866295,130.79500000000002,0.004098758874505303,6
853,AAPL.O,2021-06-18T00:00:00Z,50.2278830261608,130.71,130.46,29.274422466,130.585,-0.0016068562643261207,4
