,Instrument,Date,52 Week Total Return,Price Open,Price Close,P/E (Daily Time Series Ratio)
290,AAPL.O,2023-09-14T00:00:00Z,16.0226513845592,174.0,175.74,29.5338015316437
291,AAPL.O,2023-09-13T00:00:00Z,12.8353791110825,176.51,174.21,29.2766789850214
292,AAPL.O,2023-09-12T00:00:00Z,15.2801870372975,179.49,176.3,29.6279117447866
293,AAPL.O,2023-09-11T00:00:00Z,10.3990778762805,180.07,179.36,30.1421568380313
294,AAPL.O,2023-09-08T00:00:00Z,13.8960443496754,178.35,178.18,29.943853175
295,AAPL.O,2023-09-07T00:00:00Z,15.6380440458625,175.18,177.56,29.839659724
296,AAPL.O,2023-09-06T00:00:00Z,17.9765941926715,188.4,182.91,30.738748368
297,AAPL.O,2023-09-05T00:00:00Z,23.4883982928314,188.28,189.7,31.879834702
298,AAPL.O,2023-09-01T00:00:00Z,22.3189760158708,189.485,189.46,31.839501754
299,AAPL.O,2023-08-31T00:00:00Z,19.6415254330502,187.84,187.87,31.57229597
300,AAPL.O,2023-08-30T00:00:00Z,20.0638894551123,184.94,187.65,31.5353241
301,AAPL.O,2023-08-29T00:00:00Z,16.5524400293671,179.695,184.12,30.94209365
302,AAPL.O,2023-08-28T00:00:00Z,12.3188389594856,180.09,180.19,30.281641618
303,AAPL.O,2023-08-25T00:00:00Z,9.80977799045031,177.38,178.61,30.016116374
304,AAPL.O,2023-08-24T00:00:00Z,4.35071155271427,180.674,176.38,29.641356061
305,AAPL.O,2023-08-23T00:00:00Z,8.75405333519808,178.52,181.12,30.437931794
306,AAPL.O,2023-08-22T00:00:00Z,6.60919869199093,177.06,177.23,29.78420192
307,AAPL.O,2023-08-21T00:00:00Z,5.558457844551,175.07,175.84,29.550606927
308,AAPL.O,2023-08-18T00:00:00Z,2.33575688249803,172.3,174.49,29.323734092
309,AAPL.O,2023-08-17T00:00:00Z,0.50725243294738,177.14,174.0,29.241387655
310,AAPL.O,2023-08-16T00:00:00Z,1.75803108260431,177.13,176.57,29.673286312
311,AAPL.O,2023-08-15T00:00:00Z,3.16353785210903,178.88,177.45,29.82117379
312,AAPL.O,2023-08-14T00:00:00Z,4.23569886677779,177.97,179.46,30.158962233
313,AAPL.O,2023-08-11T00:00:00Z,3.91974944494633,177.32,177.79,29.878312133
314,AAPL.O,2023-08-10T00:00:00Z,6.11051921313495,179.48,177.97,29.908561845
315,AAPL.O,2023-08-09T00:00:00Z,5.77087098496836,180.87,178.19,29.945533714
316,AAPL.O,2023-08-08T00:00:00Z,9.52219286853251,179.69,179.8,30.216100577
317,AAPL.O,2023-08-07T00:00:00Z,8.97655531560877,182.13,178.85,30.056449322
318,AAPL.O,2023-08-04T00:00:00Z,10.5679086599857,185.52,181.99,30.920601048
319,AAPL.O,2023-08-03T00:00:00Z,15.9841033260479,191.57,191.17,32.480308272
320,AAPL.O,2023-08-02T00:00:00Z,16.6145030147462,195.04,192.58,32.719871146
321,AAPL.O,2023-08-01T00:00:00Z,22.9765415114338,196.235,195.605,33.233826957
322,AAPL.O,2023-07-31T00:00:00Z,22.3607314536884,196.06,196.45,33.377394779
323,AAPL.O,2023-07-28T00:00:00Z,21.2239921380701,194.67,195.83,33.272055076
324,AAPL.O,2023-07-27T00:00:00Z,23.5306648925362,196.02,193.22,32.828608904
325,AAPL.O,2023-07-26T00:00:00Z,24.7931347092632,193.67,194.5,33.046084421
326,AAPL.O,2023-07-25T00:00:00Z,28.4814599631322,193.33,193.62,32.896570003
327,AAPL.O,2023-07-24T00:00:00Z,26.7752144480667,193.41,192.75,32.748754613
328,AAPL.O,2023-07-21T00:00:00Z,25.3084862785726,194.1,191.94,32.611133387
329,AAPL.O,2023-07-20T00:00:00Z,25.0627376812509,195.09,193.13,32.813317657
330,AAPL.O,2023-07-19T00:00:00Z,28.2453894760293,193.1,195.1,33.14802607
331,AAPL.O,2023-07-18T00:00:00Z,29.0652656493349,193.35,193.73,32.915259306
332,AAPL.O,2023-07-17T00:00:00Z,32.6919874831225,191.9,193.99,32.95943402
333,AAPL.O,2023-07-14T00:00:00Z,27.7421397169046,190.23,190.69,32.398754953
334,AAPL.O,2023-07-13T00:00:00Z,29.1031684352783,190.5,190.54,32.373269541
335,AAPL.O,2023-07-12T00:00:00Z,31.2151140248078,189.68,189.77,32.242444425
336,AAPL.O,2023-07-11T00:00:00Z,29.7166891505893,189.16,188.08,31.955308781
337,AAPL.O,2023-07-10T00:00:00Z,30.9711688542188,189.26,188.61,32.045357238
338,AAPL.O,2023-07-07T00:00:00Z,30.4545099339691,191.41,190.68,32.397055925
339,AAPL.O,2023-07-06T00:00:00Z,31.8463061657331,189.84,191.81,32.58904603
340,AAPL.O,2023-07-05T00:00:00Z,34.6726830118609,191.565,191.33,32.507492711
341,AAPL.O,2023-07-03T00:00:00Z,39.358638325957,193.78,192.46,32.699482816
342,AAPL.O,2023-06-30T00:00:00Z,40.4520163992799,191.63,193.97,32.956035965
343,AAPL.O,2023-06-29T00:00:00Z,39.4995559899404,189.08,189.59,32.21186193
344,AAPL.O,2023-06-28T00:00:00Z,36.7390358896449,187.93,189.25,32.154094996
345,AAPL.O,2023-06-27T00:00:00Z,37.6488963832283,185.89,188.06,31.951910726
346,AAPL.O,2023-06-26T00:00:00Z,31.5671031558712,186.83,185.27,31.47788206
347,AAPL.O,2023-06-23T00:00:00Z,32.5683964874499,185.55,186.68,31.717444935
348,AAPL.O,2023-06-22T00:00:00Z,36.0514241268096,183.74,187.0,31.771813814
349,AAPL.O,2023-06-21T00:00:00Z,36.727095842763,184.9,183.96,31.255309461
350,AAPL.O,2023-06-20T00:00:00Z,36.9812346152795,184.41,185.01,31.433707346
351,AAPL.O,2023-06-16T00:00:00Z,41.4000191927202,186.73,184.92,31.418416099
352,AAPL.O,2023-06-15T00:00:00Z,43.8738918251876,183.96,186.01,31.603610094
353,AAPL.O,2023-06-14T00:00:00Z,36.6389015883237,183.37,183.95,31.253610433
354,AAPL.O,2023-06-13T00:00:00Z,38.9019562147375,182.8,183.31,31.144872675
355,AAPL.O,2023-06-12T00:00:00Z,40.1949557055762,181.27,183.79,31.226425994
356,AAPL.O,2023-06-09T00:00:00Z,32.7515376043002,181.5,180.96,30.745601218
357,AAPL.O,2023-06-08T00:00:00Z,27.3484655250902,177.895,180.57,30.679339146
358,AAPL.O,2023-06-07T00:00:00Z,20.8998415633321,178.44,177.82,30.21210659
359,AAPL.O,2023-06-06T00:00:00Z,21.2303934534346,179.965,179.21,30.448271409
360,AAPL.O,2023-06-05T00:00:00Z,23.6170321559041,182.63,179.58,30.511135426
361,AAPL.O,2023-06-02T00:00:00Z,25.21125582369,181.03,180.95,30.74390219
362,AAPL.O,2023-06-01T00:00:00Z,19.8115076477719,177.7,180.09,30.597785827
363,AAPL.O,2023-05-31T00:00:00Z,19.9045100148521,177.325,177.25,30.115262024
364,AAPL.O,2023-05-30T00:00:00Z,19.8335768987927,176.96,177.3,30.123757161
365,AAPL.O,2023-05-26T00:00:00Z,17.9357877663841,173.32,175.43,29.806039023
366,AAPL.O,2023-05-25T00:00:00Z,21.0352768379497,172.41,172.99,29.391476319
367,AAPL.O,2023-05-24T00:00:00Z,23.0199571352582,171.09,171.84,29.196088159
368,AAPL.O,2023-05-23T00:00:00Z,22.95951075777,173.13,171.56,29.14851539
369,AAPL.O,2023-05-22T00:00:00Z,22.4524890805896,173.98,174.2,29.597058644
370,AAPL.O,2023-05-19T00:00:00Z,28.0670820194675,176.39,175.16,29.760165281
371,AAPL.O,2023-05-18T00:00:00Z,28.2102951035784,173.0,175.05,29.741475979
372,AAPL.O,2023-05-17T00:00:00Z,23.3650951331434,171.71,172.69,29.340505495
373,AAPL.O,2023-05-16T00:00:00Z,15.9870136822425,171.99,172.07,29.235165791
374,AAPL.O,2023-05-15T00:00:00Z,18.935700988585,173.16,172.07,29.235165791
375,AAPL.O,2023-05-12T00:00:00Z,18.0082994615591,173.62,172.57,29.320117165
376,AAPL.O,2023-05-11T00:00:00Z,22.4370913803104,173.85,173.75,29.520602407
377,AAPL.O,2023-05-10T00:00:00Z,19.0105281655872,173.02,173.555,29.487471371
378,AAPL.O,2023-05-09T00:00:00Z,11.6803073522492,173.05,171.77,29.184194967
379,AAPL.O,2023-05-08T00:00:00Z,14.6226303381441,172.48,173.5,29.47812672
380,AAPL.O,2023-05-05T00:00:00Z,10.8631056150305,170.975,173.57,29.489418673
381,AAPL.O,2023-05-04T00:00:00Z,6.39369245351875,164.89,165.79,28.167602245
382,AAPL.O,2023-05-03T00:00:00Z,1.47177345301495,169.5,167.45,28.449635056
383,AAPL.O,2023-05-02T00:00:00Z,6.32056381180175,170.09,168.54,28.634825276
384,AAPL.O,2023-05-01T00:00:00Z,8.0124018486609,169.28,169.59,28.813219523
385,AAPL.O,2023-04-28T00:00:00Z,8.28222940397214,168.49,169.68,28.828510459
386,AAPL.O,2023-04-27T00:00:00Z,3.53779539226173,165.19,168.41,28.612738369
387,AAPL.O,2023-04-26T00:00:00Z,5.2252064388834,163.055,163.76,27.822706699
388,AAPL.O,2023-04-25T00:00:00Z,5.07727438982715,165.19,163.77,27.824405692
389,AAPL.O,2023-04-24T00:00:00Z,2.11849683939631,165.0,165.33,28.089448575
390,AAPL.O,2023-04-21T00:00:00Z,2.61371622238484,165.05,165.02,28.036779797
391,AAPL.O,2023-04-20T00:00:00Z,0.744259426221294,166.09,166.65,28.313715629
392,AAPL.O,2023-04-19T00:00:00Z,0.845857607303846,165.8,167.63,28.480216927
393,AAPL.O,2023-04-18T00:00:00Z,0.046300563495483,166.1,166.47,28.283133758
394,AAPL.O,2023-04-17T00:00:00Z,0.702733648824072,165.09,165.23,28.072458647
395,AAPL.O,2023-04-14T00:00:00Z,0.556525736626345,164.59,165.21,28.069060661
396,AAPL.O,2023-04-13T00:00:00Z,0.769556328339682,161.63,165.56,28.12852541
397,AAPL.O,2023-04-12T00:00:00Z,-5.47596553537433,161.22,160.1,27.200875321
398,AAPL.O,2023-04-11T00:00:00Z,-3.51115873944496,162.35,160.8,27.31980482
399,AAPL.O,2023-04-10T00:00:00Z,-1.65270863082961,161.42,162.03,27.528780939
400,AAPL.O,2023-04-06T00:00:00Z,-3.76638045272064,162.43,164.66,27.975616055
401,AAPL.O,2023-04-05T00:00:00Z,-4.11970801219138,164.74,163.76,27.822706699
402,AAPL.O,2023-04-04T00:00:00Z,-4.81410755861552,166.595,165.63,28.14041836
403,AAPL.O,2023-04-03T00:00:00Z,-6.31265888392402,164.27,166.17,28.232163973
404,AAPL.O,2023-03-31T00:00:00Z,-4.82588192718026,162.44,164.9,28.016391883
405,AAPL.O,2023-03-30T00:00:00Z,-6.45287631647985,161.53,162.36,27.584847702
406,AAPL.O,2023-03-29T00:00:00Z,-9.01557648023994,159.37,160.77,27.314707841
407,AAPL.O,2023-03-28T00:00:00Z,-11.3745379551756,157.97,157.65,26.784622076
408,AAPL.O,2023-03-27T00:00:00Z,-9.31780196309374,159.94,158.28,26.891658625
409,AAPL.O,2023-03-24T00:00:00Z,-7.72672701670205,158.86,160.25,27.226360214
410,AAPL.O,2023-03-23T00:00:00Z,-8.14507171053428,158.83,158.93,27.002093159
411,AAPL.O,2023-03-22T00:00:00Z,-6.71216951321617,159.3,157.83,26.815203947
412,AAPL.O,2023-03-21T00:00:00Z,-5.07997160290634,157.32,159.28,27.061557908
413,AAPL.O,2023-03-20T00:00:00Z,-4.24923580090003,155.07,157.4,26.742147255
414,AAPL.O,2023-03-17T00:00:00Z,-4.90420259210167,156.08,155.0,26.334388974
415,AAPL.O,2023-03-16T00:00:00Z,-2.38249723221236,152.16,155.85,26.478803365
416,AAPL.O,2023-03-15T00:00:00Z,-3.5554084231374,151.19,152.99,25.992891414
417,AAPL.O,2023-03-14T00:00:00Z,-1.01650472340571,151.28,152.59,25.9249317
418,AAPL.O,2023-03-13T00:00:00Z,0.505027349842124,147.805,150.47,25.564745219
419,AAPL.O,2023-03-10T00:00:00Z,-3.44551839332299,150.21,148.5,25.23004363
420,AAPL.O,2023-03-09T00:00:00Z,-4.42758109031906,153.559,150.59,25.585133133
421,AAPL.O,2023-03-08T00:00:00Z,-5.61816665437657,152.81,152.87,25.9725035
422,AAPL.O,2023-03-07T00:00:00Z,-3.12658081677577,153.7,151.6,25.75673141
423,AAPL.O,2023-03-06T00:00:00Z,-2.84933613746315,153.785,153.83,26.135606812
424,AAPL.O,2023-03-03T00:00:00Z,-6.87990352635329,148.045,151.03,25.659888818
425,AAPL.O,2023-03-02T00:00:00Z,-11.6927905722197,144.38,145.91,24.790004485
426,AAPL.O,2023-03-01T00:00:00Z,-12.230161550892,146.83,145.31,24.688064915
427,AAPL.O,2023-02-28T00:00:00Z,-9.12858302217571,147.05,147.41,25.044853411
428,AAPL.O,2023-02-27T00:00:00Z,-9.87449181089165,147.71,147.92,25.131502046
429,AAPL.O,2023-02-24T00:00:00Z,-10.4653224275403,147.11,146.71,24.925923912
430,AAPL.O,2023-02-23T00:00:00Z,-7.64151631175616,150.09,149.4,25.382952985
431,AAPL.O,2023-02-22T00:00:00Z,-6.4089268545625,148.87,148.91,25.299702336
432,AAPL.O,2023-02-21T00:00:00Z,-9.09285032591452,150.2,148.48,25.226645644
433,AAPL.O,2023-02-17T00:00:00Z,-8.26463793502162,152.35,152.55,25.918135729
434,AAPL.O,2023-02-16T00:00:00Z,-8.431856189058,153.51,153.71,26.115218898
435,AAPL.O,2023-02-15T00:00:00Z,-9.43489666304799,153.11,155.33,26.390455738
436,AAPL.O,2023-02-14T00:00:00Z,-10.8008596248069,152.12,153.2,26.028570264
437,AAPL.O,2023-02-13T00:00:00Z,-8.34845536833921,150.952,153.85,26.139004798
438,AAPL.O,2023-02-10T00:00:00Z,-9.91227444772428,149.46,151.01,25.656490832
439,AAPL.O,2023-02-09T00:00:00Z,-11.9496472514338,153.775,150.87,25.632704933
440,AAPL.O,2023-02-08T00:00:00Z,-13.4291947577062,153.88,151.92,25.81109918
441,AAPL.O,2023-02-07T00:00:00Z,-11.1426178924005,150.64,154.65,26.274924225
442,AAPL.O,2023-02-06T00:00:00Z,-11.2104414194205,152.575,151.73,25.778818317
443,AAPL.O,2023-02-03T00:00:00Z,-9.97234015541176,148.03,154.5,25.319152423
444,AAPL.O,2023-02-02T00:00:00Z,-12.2640923505755,148.9,150.82,24.716081349
445,AAPL.O,2023-02-01T00:00:00Z,-16.8140924301271,143.97,145.43,23.832778879
446,AAPL.O,2023-01-31T00:00:00Z,-16.8847814430217,142.7,144.29,23.645957949
447,AAPL.O,2023-01-30T00:00:00Z,-17.7079781733063,144.955,143.0,23.434555317
448,AAPL.O,2023-01-27T00:00:00Z,-13.8278624103463,143.155,145.93,23.914717884
449,AAPL.O,2023-01-26T00:00:00Z,-9.0594349024294,143.17,143.96,23.591878206
450,AAPL.O,2023-01-25T00:00:00Z,-10.6497720578383,140.89,141.86,23.247734387
451,AAPL.O,2023-01-24T00:00:00Z,-10.2783403478028,140.305,142.53,23.357532653
452,AAPL.O,2023-01-23T00:00:00Z,-12.1835008803302,138.12,141.11,23.12482588
453,AAPL.O,2023-01-20T00:00:00Z,-14.6171908267203,135.28,137.87,22.59386113
454,AAPL.O,2023-01-19T00:00:00Z,-17.296742114917,134.08,135.27,22.167778306
455,AAPL.O,2023-01-18T00:00:00Z,-18.1887858410891,136.815,135.21,22.157945625
456,AAPL.O,2023-01-17T00:00:00Z,-19.4764320745412,134.83,135.94,22.277576572
457,AAPL.O,2023-01-13T00:00:00Z,-21.6836139013266,132.03,134.76,22.084200521
458,AAPL.O,2023-01-12T00:00:00Z,-22.0719357706428,133.88,133.41,21.862965209
459,AAPL.O,2023-01-11T00:00:00Z,-23.5089169203241,131.25,133.49,21.876075449
460,AAPL.O,2023-01-10T00:00:00Z,-24.8978874621285,130.26,130.73,21.423772144
461,AAPL.O,2023-01-09T00:00:00Z,-23.976182000132,130.465,130.15,21.328722899
462,AAPL.O,2023-01-06T00:00:00Z,-24.2769727554689,126.01,129.62,21.241867554
463,AAPL.O,2023-01-05T00:00:00Z,-26.8920716030181,127.13,125.02,20.488028711
464,AAPL.O,2023-01-04T00:00:00Z,-27.3419766602909,126.89,126.36,20.707625244
465,AAPL.O,2023-01-03T00:00:00Z,-29.9967016958372,130.28,125.07,20.496222612
466,AAPL.O,2022-12-30T00:00:00Z,-26.4041587538824,128.41,129.93,21.292669737
467,AAPL.O,2022-12-29T00:00:00Z,-26.8449618593498,127.99,129.61,21.240228774
468,AAPL.O,2022-12-28T00:00:00Z,-29.3279311554937,129.67,126.04,20.655184281
469,AAPL.O,2022-12-27T00:00:00Z,-27.0540935266003,131.38,130.03,21.309057538
470,AAPL.O,2022-12-23T00:00:00Z,-24.764387712709,130.92,131.86,21.608954294
471,AAPL.O,2022-12-22T00:00:00Z,-24.5532761053803,134.352,132.23,21.669589158
472,AAPL.O,2022-12-21T00:00:00Z,-22.4344259299723,132.98,135.45,22.197276347
473,AAPL.O,2022-12-20T00:00:00Z,-23.0776974541938,131.39,132.3,21.681060618
474,AAPL.O,2022-12-19T00:00:00Z,-21.5680132749434,135.11,132.37,21.692532079
475,AAPL.O,2022-12-16T00:00:00Z,-20.947342304126,136.685,134.51,22.043231019
476,AAPL.O,2022-12-15T00:00:00Z,-20.299391227938,141.11,136.5,22.369348257
477,AAPL.O,2022-12-14T00:00:00Z,-19.6646878835176,145.35,143.21,23.468969699
478,AAPL.O,2022-12-13T00:00:00Z,-16.0704801008704,149.5,145.47,23.839334
479,AAPL.O,2022-12-12T00:00:00Z,-17.3047433950751,142.7,144.49,23.678733551
480,AAPL.O,2022-12-09T00:00:00Z,-20.3203565058922,142.34,142.16,23.296897789
481,AAPL.O,2022-12-08T00:00:00Z,-17.8059324636889,142.36,142.65,23.377198014
482,AAPL.O,2022-12-07T00:00:00Z,-19.0324199407497,142.19,140.94,23.096966618
483,AAPL.O,2022-12-06T00:00:00Z,-16.0302176801339,147.075,142.91,23.419806296
484,AAPL.O,2022-12-05T00:00:00Z,-10.7905487094891,147.77,146.63,24.02943249
485,AAPL.O,2022-12-02T00:00:00Z,-8.13895588960494,145.96,147.81,24.222808541
486,AAPL.O,2022-12-01T00:00:00Z,-8.90888136783433,148.21,148.31,24.304747546
487,AAPL.O,2022-11-30T00:00:00Z,-9.63816792783688,141.395,148.03,24.258861703
488,AAPL.O,2022-11-29T00:00:00Z,-14.102012023177,144.29,141.17,23.13465856
489,AAPL.O,2022-11-28T00:00:00Z,-9.47511430796197,145.14,144.22,23.634486488
490,AAPL.O,2022-11-25T00:00:00Z,-4.99990112914401,148.305,148.11,24.271971944
491,AAPL.O,2022-11-23T00:00:00Z,-6.17090566191396,149.45,151.07,24.757050851
492,AAPL.O,2022-11-22T00:00:00Z,-6.4174030955509,148.13,150.18,24.611199423
493,AAPL.O,2022-11-21T00:00:00Z,-7.54622120035243,150.16,148.01,24.255584143
494,AAPL.O,2022-11-18T00:00:00Z,-5.22073354823247,152.305,151.29,24.793104013
495,AAPL.O,2022-11-17T00:00:00Z,-3.97491359037845,146.43,150.72,24.699693548
496,AAPL.O,2022-11-16T00:00:00Z,-2.49944499652625,149.13,148.79,24.38340899
497,AAPL.O,2022-11-15T00:00:00Z,-0.059035044608047,152.215,150.04,24.588256502
498,AAPL.O,2022-11-14T00:00:00Z,-0.572905499299814,148.97,148.28,24.299831206
499,AAPL.O,2022-11-11T00:00:00Z,0.385948174097761,145.82,149.7,24.532537979
500,AAPL.O,2022-11-10T00:00:00Z,-0.099778267154627,141.24,146.87,24.068763213
501,AAPL.O,2022-11-09T00:00:00Z,-8.2931260927487,138.5,134.87,22.102227102
502,AAPL.O,2022-11-08T00:00:00Z,-6.96261443382584,140.41,139.5,22.860982285
503,AAPL.O,2022-11-07T00:00:00Z,-7.12156690048449,137.11,138.92,22.765933039
504,AAPL.O,2022-11-04T00:00:00Z,-7.99631114121226,142.09,138.38,22.677438914
505,AAPL.O,2022-11-03T00:00:00Z,-7.48734804009715,142.06,138.88,22.759377919
506,AAPL.O,2022-11-02T00:00:00Z,-3.72862131962695,148.945,145.03,23.767227676
507,AAPL.O,2022-11-01T00:00:00Z,0.981841172184628,155.08,150.65,24.688222087
508,AAPL.O,2022-10-31T00:00:00Z,3.51638691655831,153.155,153.34,25.129053932
509,AAPL.O,2022-10-28T00:00:00Z,4.54702208800255,148.2,155.74,25.733811856
510,AAPL.O,2022-10-27T00:00:00Z,-4.56169325295008,148.07,144.8,23.926133021
511,AAPL.O,2022-10-26T00:00:00Z,0.897335578892777,150.96,149.35,24.677955571
512,AAPL.O,2022-10-25T00:00:00Z,2.59336624499373,150.09,152.34,25.17201039
513,AAPL.O,2022-10-24T00:00:00Z,1.10753737826523,147.185,149.45,24.694479144
514,AAPL.O,2022-10-21T00:00:00Z,-0.400803398621197,142.87,147.27,24.334265263
515,AAPL.O,2022-10-20T00:00:00Z,-3.53737290071586,143.02,143.39,23.693150649
516,AAPL.O,2022-10-19T00:00:00Z,-3.07854424514281,141.69,143.86,23.77081144
517,AAPL.O,2022-10-18T00:00:00Z,-2.82713810316391,145.49,143.75,23.75263551
518,AAPL.O,2022-10-17T00:00:00Z,-2.28123410249219,141.065,142.41,23.531219638
519,AAPL.O,2022-10-14T00:00:00Z,-3.92550285595317,144.31,138.38,22.865319665
520,AAPL.O,2022-10-13T00:00:00Z,0.020935446048087,134.99,142.99,23.627056359
521,AAPL.O,2022-10-12T00:00:00Z,-1.27451717901419,139.13,138.34,22.858710236
522,AAPL.O,2022-10-11T00:00:00Z,-1.23831605839614,139.9,138.98,22.9644611
523,AAPL.O,2022-10-10T00:00:00Z,-1.12336921184563,140.42,140.42,23.202400545
524,AAPL.O,2022-10-07T00:00:00Z,-1.4178656946237,142.54,140.09,23.147872755
525,AAPL.O,2022-10-06T00:00:00Z,2.06137884857041,145.81,145.43,24.030231528
526,AAPL.O,2022-10-05T00:00:00Z,3.67547701502842,144.075,146.4,24.190510182
527,AAPL.O,2022-10-04T00:00:00Z,4.11558267999763,145.03,146.1,24.140939464
528,AAPL.O,2022-10-03T00:00:00Z,2.95175739605706,138.21,142.45,23.537829067
529,AAPL.O,2022-09-30T00:00:00Z,-2.57743114057184,141.28,138.2,22.835577234
530,AAPL.O,2022-09-29T00:00:00Z,1.2560021946544,146.1,142.48,23.542786139
531,AAPL.O,2022-09-28T00:00:00Z,5.49494209324062,147.64,149.84,24.758921077
532,AAPL.O,2022-09-27T00:00:00Z,7.53940462380009,152.74,151.76,25.076173669
533,AAPL.O,2022-09-26T00:00:00Z,4.294991801462,149.66,150.77,24.912590301
534,AAPL.O,2022-09-23T00:00:00Z,2.96197054268683,151.19,150.43,24.856410155
535,AAPL.O,2022-09-22T00:00:00Z,4.60713251148888,152.38,152.74,25.23810468
536,AAPL.O,2022-09-21T00:00:00Z,5.98569505093571,157.34,153.72,25.400035691
537,AAPL.O,2022-09-20T00:00:00Z,10.003437103745,153.4,156.9,25.925485297
538,AAPL.O,2022-09-19T00:00:00Z,8.6780388912141,149.31,154.48,25.525614842
539,AAPL.O,2022-09-16T00:00:00Z,3.75409961635713,151.21,150.7,24.901023801
540,AAPL.O,2022-09-15T00:00:00Z,2.97908618884724,154.65,152.37,25.176967462
541,AAPL.O,2022-09-14T00:00:00Z,4.79704289956497,154.785,155.31,25.662760494
542,AAPL.O,2022-09-13T00:00:00Z,4.4428893373837,159.9,153.84,25.419863978
543,AAPL.O,2022-09-12T00:00:00Z,9.89265682440121,159.59,163.43,27.004474583
544,AAPL.O,2022-09-09T00:00:00Z,6.22981788939265,155.47,157.37,26.003146088
545,AAPL.O,2022-09-08T00:00:00Z,0.814095463745557,154.64,154.46,25.522310128
546,AAPL.O,2022-09-07T00:00:00Z,1.11061188283772,154.825,155.96,25.770163716
547,AAPL.O,2022-09-06T00:00:00Z,-0.826684176165948,156.47,154.53,25.533876628
548,AAPL.O,2022-09-02T00:00:00Z,1.54363627477607,159.75,155.81,25.745378357
549,AAPL.O,2022-09-01T00:00:00Z,3.38031958369442,156.64,157.96,26.100635166
550,AAPL.O,2022-08-31T00:00:00Z,3.6651500818369,160.305,157.22,25.978360729
551,AAPL.O,2022-08-30T00:00:00Z,5.24874974715124,162.13,158.91,26.257609105
552,AAPL.O,2022-08-29T00:00:00Z,5.98419380997941,161.145,161.38,26.665741347
553,AAPL.O,2022-08-26T00:00:00Z,10.723776193115,170.57,163.62,27.035869371
554,AAPL.O,2022-08-25T00:00:00Z,15.8881648435974,168.78,170.03,28.09503037
555,AAPL.O,2022-08-24T00:00:00Z,13.5531206028934,167.32,167.53,27.681941057
556,AAPL.O,2022-08-23T00:00:00Z,12.3952219519153,167.08,167.23,27.63237034
557,AAPL.O,2022-08-22T00:00:00Z,12.556030688822,169.69,167.57,27.688550486
558,AAPL.O,2022-08-19T00:00:00Z,16.3909411338601,173.03,171.52,28.341231601
559,AAPL.O,2022-08-18T00:00:00Z,19.3759044053382,173.75,174.15,28.775801559
560,AAPL.O,2022-08-17T00:00:00Z,19.9280472478525,172.77,174.55,28.841895849
561,AAPL.O,2022-08-16T00:00:00Z,15.8520439645653,172.78,173.03,28.590737546
562,AAPL.O,2022-08-15T00:00:00Z,15.2455532734091,171.52,173.19,28.617175262
563,AAPL.O,2022-08-12T00:00:00Z,16.0717512003219,169.82,172.1,28.437068322
564,AAPL.O,2022-08-11T00:00:00Z,13.7972875146808,170.06,168.49,27.840567353
565,AAPL.O,2022-08-10T00:00:00Z,16.6783065854861,167.68,169.24,27.964494147
566,AAPL.O,2022-08-09T00:00:00Z,13.9030257831119,164.02,164.92,27.250675814
567,AAPL.O,2022-08-08T00:00:00Z,13.4865670250297,166.37,164.87,27.242414028
568,AAPL.O,2022-08-05T00:00:00Z,13.7780290087032,163.21,165.35,27.321727176
569,AAPL.O,2022-08-04T00:00:00Z,13.3937417672976,166.005,165.81,27.39773561
570,AAPL.O,2022-08-03T00:00:00Z,13.6976277383479,160.84,166.13,27.450611042
571,AAPL.O,2022-08-02T00:00:00Z,9.20447644543019,160.1,160.01,26.439368403
572,AAPL.O,2022-08-01T00:00:00Z,11.6219640234411,161.01,161.51,26.687221991
573,AAPL.O,2022-07-29T00:00:00Z,12.0512768534332,161.24,162.51,26.415284487
574,AAPL.O,2022-07-28T00:00:00Z,8.65732415788003,156.98,157.35,25.576549222
575,AAPL.O,2022-07-27T00:00:00Z,8.76350468700659,152.58,156.79,25.485523689
576,AAPL.O,2022-07-26T00:00:00Z,3.88069242249758,152.265,151.6,24.641912056
577,AAPL.O,2022-07-25T00:00:00Z,3.24411119513641,154.01,152.95,24.861348608
578,AAPL.O,2022-07-22T00:00:00Z,4.31469513559781,155.39,154.09,25.046650585
579,AAPL.O,2022-07-21T00:00:00Z,6.42854643110278,154.5,155.35,25.251458034
580,AAPL.O,2022-07-20T00:00:00Z,5.85551251942407,151.12,153.04,24.875977712
581,AAPL.O,2022-07-19T00:00:00Z,3.90849541372968,147.92,151.0,24.5443847
582,AAPL.O,2022-07-18T00:00:00Z,3.83280048292334,150.74,147.07,23.905580515
583,AAPL.O,2022-07-15T00:00:00Z,3.16792570454951,149.78,150.17,24.409471857
584,AAPL.O,2022-07-14T00:00:00Z,0.564263744724225,144.08,148.47,24.133144347
585,AAPL.O,2022-07-13T00:00:00Z,-1.89688105758852,142.99,145.49,23.648758477
586,AAPL.O,2022-07-12T00:00:00Z,0.722957113208489,145.76,145.86,23.708900347
587,AAPL.O,2022-07-11T00:00:00Z,0.828554652816438,145.67,144.87,23.547980208
588,AAPL.O,2022-07-08T00:00:00Z,1.90865755574927,145.265,147.04,23.900704148
589,AAPL.O,2022-07-07T00:00:00Z,2.75461660444356,143.29,146.35,23.788547688
